event_group_id,condition_id,linked_tweet_count,avg_link_confidence,max_link_confidence,text_similarity,has_tweet_link,event_group_label,first_tweet_at,last_tweet_at,tweet_count,cluster_count,event_text,normalized_event_text,event_tokens,market_created_at,question,market_slug,category,lag_days,temporal_fit,score,creation_month,total_volume,month_percentile_rank
5362,0x7f4894ee9f02c3fe0f4be645e8cea297a0d1051ffbdaae7dcbc6db6cb5e3d658,2,0.7128749489784241,0.7202501893043518,0.0,1,"#ufcsaudiarabia, #riyadhseason, looks",2024-06-20 00:07:00+00:00,2024-06-21 21:02:00+00:00,152,10,"#ufcsaudiarabia, #riyadhseason, looks #miasanmia, #euro2024, #deneng #spanishgp, barcelona, spain #fifaworldcup, #otd, moment #ufcsaudiarabia, #riyadhseason, fight #fallontonight, #chappellonfallon, show #miasanmia, #euro2024, luck #spanishgp, back, track #imfree, #infiniteicon, lyric #ufcsaudiarabia, #riyadhseason, 3pmet case, race, puke",#ufcsaudiarabia #riyadhseason looks #miasanmia #euro2024 #deneng #spanishgp barcelona spain #fifaworldcup #otd moment #ufcsaudiarabia #riyadhseason fight #fallontonight #chappellonfallon show #miasanmia #euro2024 luck #spanishgp back track #imfree #infiniteicon lyric #ufcsaudiarabia #riyadhseason 3pmet case race puke,"['#ufcsaudiarabia', '#riyadhseason', 'looks', '#miasanmia', '#euro2024', '#deneng', '#spanishgp', 'barcelona', 'spain', '#fifaworldcup', '#otd', 'moment', '#ufcsaudiarabia', '#riyadhseason', 'fight', '#fallontonight', '#chappellonfallon', 'show', '#miasanmia', '#euro2024', 'luck', '#spanishgp', 'back', 'track', '#imfree', '#infiniteicon', 'lyric', '#ufcsaudiarabia', '#riyadhseason', '3pmet', 'case', 'race', 'puke']",2024-06-21 15:34:41.192077+00:00,UFC Fight Night: Who will win - Johnny Walker vs. Volkan Oezdemir?,ufc-fight-night-who-will-win-johnny-walker-vs-volkan-oezdemir,sports,1.6442267601504632,0.7651104628356481,3.55518139901163,2024-06,39.811318,0.0083102493074792
5891,0x7f85e2a019c4c81ee857fa09cc968db9c6e687d77fab88b2e4fed8d60a5c3902,4,0.7281393259763718,0.7692694664001465,0.0,1,"#bitcoin, #btc, $btc",2024-10-15 09:53:42+00:00,2024-10-16 21:41:55+00:00,27,4,"#bitcoin, #btc, $btc moved, $tsla, million #btc, #crypto, #bitcoin #bitcoin, dubious, speculation #btc, #crypto, #bitcoin",#bitcoin #btc $btc moved $tsla million #btc #crypto #bitcoin #bitcoin dubious speculation #btc #crypto #bitcoin,"['#bitcoin', '#btc', '$btc', 'moved', '$tsla', 'million', '#btc', '#crypto', '#bitcoin', '#bitcoin', 'dubious', 'speculation', '#btc', '#crypto', '#bitcoin']",2024-10-15 21:45:24.893842+00:00,Tesla sells bitcoin in October?,tesla-sells-bitcoin-in-october,company / product announcements,0.4942464565046296,0.9293933633564816,4.43072310466428,2024-10,83314.406532,0.7465437788018433
5748,0x81ebb241b5a111abaf8897b6b59b2e6cceaa2df6334a55153944eaac10b6d696,1,0.7443505525588989,0.7443505525588989,0.0,1,"sean, diddy, combs",2024-09-17 01:58:52+00:00,2024-09-17 20:24:20+00:00,4,1,"sean, diddy, combs sean, diddy, combs",sean diddy combs sean diddy combs,"['sean', 'diddy', 'combs', 'sean', 'diddy', 'combs']",2024-09-17 02:32:31.185987+00:00,Will Diddy plead guilty to all charges?,will-diddy-plead-guilty-to-all-charges,entertainment / awards,0.0233702081828703,0.9966613988310186,3.090998797350399,2024-09,62353.324928,0.6356812933025404
7386,0x84bb7e63c36ddee4936db3200556fbc4c61c53eca9b5da07a3c062d3bba5f2b1,1,0.7036306858062744,0.7036306858062744,0.0,1,"#gobills, #billsmafia, we’re",2025-09-15 12:30:00+00:00,2025-09-17 04:30:28+00:00,36,6,"#gobills, #billsmafia, we’re #gobills, #billsmafia, we’re #idontwanttooverrreactbut, #pmslive, sick jimmy, #fallontonight, detroit champions, league, debut dominic, canzone, homer shohei, ohtani, innings",#gobills #billsmafia we’re #gobills #billsmafia we’re #idontwanttooverrreactbut #pmslive sick jimmy #fallontonight detroit champions league debut dominic canzone homer shohei ohtani innings,"['#gobills', '#billsmafia', 'we’re', '#gobills', '#billsmafia', 'we’re', '#idontwanttooverrreactbut', '#pmslive', 'sick', 'jimmy', '#fallontonight', 'detroit', 'champions', 'league', 'debut', 'dominic', 'canzone', 'homer', 'shohei', 'ohtani', 'innings']",2025-09-16 05:54:19.913384+00:00,Spread: Real Madrid (-1.5),ucl-rma-olm-2025-09-16-spread-away-1pt5,sports,0.7252304789814815,0.8963956458597884,2.979632729344814,2025-09,73.9,0.1039258892836264
7664,0x871e1fdacb36bc6db5de32f65ea1c5c98ca03059545ac5b479f7b14057c2a1b5,5,0.7180245518684387,0.7249447107315063,0.0,1,"#vechain, #ufc322, 10pmet",2025-11-13 00:00:02+00:00,2025-11-14 22:55:25+00:00,70,4,"#vechain, #ufc322, 10pmet #redbullracing, previously, chile #fifaworldcup, #weare26, france #vechain, #ufc322, saturday #vechain, #ufc322, 10pmet",#vechain #ufc322 10pmet #redbullracing previously chile #fifaworldcup #weare26 france #vechain #ufc322 saturday #vechain #ufc322 10pmet,"['#vechain', '#ufc322', '10pmet', '#redbullracing', 'previously', 'chile', '#fifaworldcup', '#weare26', 'france', '#vechain', '#ufc322', 'saturday', '#vechain', '#ufc322', '10pmet']",2025-11-13 21:33:57.169082+00:00,"Maddalena Parlay - Maddalena Wins by KO, TKO, or DQ & Over 1.5 Rounds",maddalena-parlay-wins-by-ko-tko-or-dq-over-1pt5-rounds-358-842,sports,0.8985551977083333,0.8716349717559524,4.646296237745765,2025-11,18858.78414,0.6805259072385018
6946,0x89cbae04e562443ed077ed62f34888b7488a32ce53075f2ac020839e6a63da1b,2,0.724690705537796,0.7273995280265808,0.0,1,"#israel, #iran, israel",2025-06-12 00:21:29+00:00,2025-06-13 23:51:34+00:00,16,4,"#israel, #iran, israel officials, told, israel #iran, discussing, #israel stock, futures, israel israel, launched, emptive",#israel #iran israel officials told israel #iran discussing #israel stock futures israel israel launched emptive,"['#israel', '#iran', 'israel', 'officials', 'told', 'israel', '#iran', 'discussing', '#israel', 'stock', 'futures', 'israel', 'israel', 'launched', 'emptive']",2025-06-13 00:09:52.229666+00:00,Iran strike on Israel by Friday?,iran-strike-on-israel-by-friday,elections / politics,0.9919355285416668,0.8582949244940477,3.610799548735319,2025-06,4370059.711796,0.995987963891675
7307,0x89f22f51b9038959848e956d27c57075ddc62c475fa59738964a7ead1aba4c31,4,0.7662801593542099,0.7994465231895447,0.0,1,"open, sinner, jannik",2025-09-02 00:20:18+00:00,2025-09-03 20:07:22+00:00,39,6,"open, sinner, jannik carlos, alcaraz, open amanda, anisimova, open jannik, sinner, court sinner, jannik, open felix, auger, aliassime novak, djokovic, open",open sinner jannik carlos alcaraz open amanda anisimova open jannik sinner court sinner jannik open felix auger aliassime novak djokovic open,"['open', 'sinner', 'jannik', 'carlos', 'alcaraz', 'open', 'amanda', 'anisimova', 'open', 'jannik', 'sinner', 'court', 'sinner', 'jannik', 'open', 'felix', 'auger', 'aliassime', 'novak', 'djokovic', 'open']",2025-09-02 03:17:26.055316+00:00,US Open: Felix Auger Aliassime vs Alex de Minaur,us-open-felix-auger-aliassime-vs-alex-de-minaur-2025-09-03,sports,0.1230098994907407,0.9824271572156084,4.514701192324928,2025-09,651259.38367,0.9857894500157396
4910,0x8b342d5ecdbe316886f846e840e094cef8ee9bf1efd0f8b0e17730767f599d0f,4,0.8165022283792496,0.8314946293830872,0.2222222222222222,1,"pornhub, texas, state",2024-03-14 19:23:00+00:00,2024-03-14 20:27:15+00:00,4,1,"pornhub, texas, state pornhub, texas, state",pornhub texas state pornhub texas state,"['pornhub', 'texas', 'state', 'pornhub', 'texas', 'state']",2024-03-14 23:25:20.752426+00:00,Pornhub restores access in Texas by March 31?,pornhub-restores-access-in-texas-by-march-31,company / product announcements,0.1682957456712963,0.9759577506183864,5.146470624619665,2024-03,4209.062506,0.1107011070110701
8022,0x8c9984235991cb815decb533425528254817b83efcf14aaef967bcf5d583949a,1,0.7306845784187317,0.7306845784187317,0.0,1,"#btc, #crypto, $btc",2026-01-31 02:27:49+00:00,2026-01-31 23:10:12+00:00,15,3,"#btc, #crypto, $btc $btc, support, still bitcoin, $btc, first bitcoin, #btc, $btc",#btc #crypto $btc $btc support still bitcoin $btc first bitcoin #btc $btc,"['#btc', '#crypto', '$btc', '$btc', 'support', 'still', 'bitcoin', '$btc', 'first', 'bitcoin', '#btc', '$btc']",2026-01-31 17:00:07.278196+00:00,"Will the price of Bitcoin be between $80,000 and $82,000 on February 7?",will-the-price-of-bitcoin-be-between-80000-82000-on-february-7,crypto / digital assets,0.60576710875,0.9134618416071428,3.033803519715556,2026-01,146291.81537,0.9389538557250202
5545,0x8ec05d89f299aed5c6513939dc5f2067ac6e7b3139d3671a54d784a709cf79ad,6,0.7414669493834177,0.7909572124481201,0.0,1,"harris, kamala, walz",2024-08-06 12:36:20+00:00,2024-08-07 23:38:17+00:00,51,6,"harris, kamala, walz harris, kamala, trump harris, kamala, walz walz, harris, vice walz, harris, back harris, kamala, walz kamala, harris, campaign",harris kamala walz harris kamala trump harris kamala walz walz harris vice walz harris back harris kamala walz kamala harris campaign,"['harris', 'kamala', 'walz', 'harris', 'kamala', 'trump', 'harris', 'kamala', 'walz', 'walz', 'harris', 'vice', 'walz', 'harris', 'back', 'harris', 'kamala', 'walz', 'kamala', 'harris', 'campaign']",2024-08-06 18:20:20.964166+00:00,Harris-Walz Democratic ticket on election day?,harris-walz-final-democratic-ticket,elections / politics,0.2389000482175926,0.9658714216832012,4.977526085209583,2024-08,6199670.522839,0.95292331055429
6339,0x8f16479052592742f98dfa9603eddb75ff97752e5f73f194f2765632a95ada26,1,0.7769355177879333,0.7769355177879333,0.0,1,"#bitcoin, #btc, bitcoin",2025-02-02 01:53:16+00:00,2025-02-03 23:28:12+00:00,86,12,"#bitcoin, #btc, bitcoin bitcoin, $btc, $100 #wintermute, #binance, sent bitcoin, $btc, $100 $nvda, give, when $nvda, overly, more $pltr, palantir, even $pltr, earnings, pltr palantir, $pltr, earnings $spy, $qqq, $vix #bitcoin, dominance, hits #btc, dominance, bitcoin #btc, #crypto, #bitcoin",#bitcoin #btc bitcoin bitcoin $btc $100 #wintermute #binance sent bitcoin $btc $100 $nvda give when $nvda overly more $pltr palantir even $pltr earnings pltr palantir $pltr earnings $spy $qqq $vix #bitcoin dominance hits #btc dominance bitcoin #btc #crypto #bitcoin,"['#bitcoin', '#btc', 'bitcoin', 'bitcoin', '$btc', '$100', '#wintermute', '#binance', 'sent', 'bitcoin', '$btc', '$100', '$nvda', 'give', 'when', '$nvda', 'overly', 'more', '$pltr', 'palantir', 'even', '$pltr', 'earnings', 'pltr', 'palantir', '$pltr', 'earnings', '$spy', '$qqq', '$vix', '#bitcoin', 'dominance', 'hits', '#btc', 'dominance', 'bitcoin', '#btc', '#crypto', '#bitcoin']",2025-02-03 20:03:08.716365+00:00,U.S. sovereign wealth fund operational in Trump's first 100 days?,will-us-sovereign-wealth-fund-operational-in-trumps-first-100-days,elections / politics,1.756860143113426,0.7490199795552248,3.0489659187908917,2025-02,61853.789141,0.6749864351600651
7679,0x8fc8a5359508aa14ed374715b0d5916d8297208425dc99987690255e86343a0e,1,0.7228438854217529,0.7228438854217529,0.0,1,"bitcoin, $btc, crypto",2025-11-16 16:28:19+00:00,2025-11-18 16:15:06+00:00,34,7,"bitcoin, $btc, crypto crypto, liquidation, levels $btc, bitcoin, bounce $spy, since, 50dma falls, bitcoin, below $btc, bitcoin, capitulation bitcoin, $btc, below $gns, keep, bounce",bitcoin $btc crypto crypto liquidation levels $btc bitcoin bounce $spy since 50dma falls bitcoin below $btc bitcoin capitulation bitcoin $btc below $gns keep bounce,"['bitcoin', '$btc', 'crypto', 'crypto', 'liquidation', 'levels', '$btc', 'bitcoin', 'bounce', '$spy', 'since', '50dma', 'falls', 'bitcoin', 'below', '$btc', 'bitcoin', 'capitulation', 'bitcoin', '$btc', 'below', '$gns', 'keep', 'bounce']",2025-11-17 05:00:03.224262+00:00,"Will Bitcoin dip to $90,000 November 17-23?",will-bitcoin-dip-to-90k-november-17-23,crypto / digital assets,0.5220396326620371,0.925422909619709,3.0248667341758693,2025-11,62758.312892,0.8521977488841451
6914,0x908e5007c3a04bfa1c75a3a9811451005636c627813642ea6dcadf444318e652,1,0.7459017038345337,0.7459017038345337,0.1538461538461538,1,"trump, musk, elon",2025-06-04 04:33:19+00:00,2025-06-05 23:58:00+00:00,173,16,"trump, musk, elon $tsla, trading, tesla $crcl, open, indicated circle, $crcl, trading $tsla, tesla, trump tesla, $tsla, stock trump, disappointed, elon elon, donald, trump elon, musk, trump musk, elon, trump trump, elon, epstein trump, elon, musk more, stories, trump trump, musk, public musk, trump, bill tesla, shares, last talks, trump, trade",trump musk elon $tsla trading tesla $crcl open indicated circle $crcl trading $tsla tesla trump tesla $tsla stock trump disappointed elon elon donald trump elon musk trump musk elon trump trump elon epstein trump elon musk more stories trump trump musk public musk trump bill tesla shares last talks trump trade,"['trump', 'musk', 'elon', '$tsla', 'trading', 'tesla', '$crcl', 'open', 'indicated', 'circle', '$crcl', 'trading', '$tsla', 'tesla', 'trump', 'tesla', '$tsla', 'stock', 'trump', 'disappointed', 'elon', 'elon', 'donald', 'trump', 'elon', 'musk', 'trump', 'musk', 'elon', 'trump', 'trump', 'elon', 'epstein', 'trump', 'elon', 'musk', 'more', 'stories', 'trump', 'trump', 'musk', 'public', 'musk', 'trump', 'bill', 'tesla', 'shares', 'last', 'talks', 'trump', 'trade']",2025-06-04 23:08:52.822379+00:00,Will Elon Musk unfollow Donald Trump before July?,will-elon-musk-unfollow-donald-trump-before-july,entertainment / awards,0.774697018275463,0.8893289973892196,3.4353957361214245,2025-06,1148685.727969,0.9836652815589626
6227,0x910f4659b708e2cf8b1ee3c12e169c279d68bfc417d2ffa762752658c54d4ce3,1,0.7548966407775879,0.7548966407775879,0.0,1,"#btc, #crypto, $nvda",2025-01-05 15:56:39+00:00,2025-01-06 21:51:14+00:00,49,7,"#btc, #crypto, $nvda #btc, #crypto, #bitcoin $nvda, $aapl, nvidia $adtx, volume, accumulation $nvda, nvda, jensen nvidia, $nvda, record #btc, $btc, #crypto #btc, january, unemployment",#btc #crypto $nvda #btc #crypto #bitcoin $nvda $aapl nvidia $adtx volume accumulation $nvda nvda jensen nvidia $nvda record #btc $btc #crypto #btc january unemployment,"['#btc', '#crypto', '$nvda', '#btc', '#crypto', '#bitcoin', '$nvda', '$aapl', 'nvidia', '$adtx', 'volume', 'accumulation', '$nvda', 'nvda', 'jensen', 'nvidia', '$nvda', 'record', '#btc', '$btc', '#crypto', '#btc', 'january', 'unemployment']",2025-01-06 12:55:15.329241+00:00,Will Bitcoin hit $100k  by tomorrow?,will-bitcoin-hit-100k-by-tomorrow-1-7-25,crypto / digital assets,0.8740315884375,0.8751383445089286,3.060845230004269,2025-01,54490.628415,0.5588235294117647
5764,0x91ccc20b0706f979a8cf9891bab48e13de9052919888dc967fc378c3ba6b513e,4,0.7380624264478683,0.7718920707702637,0.2857142857142857,1,"mark, robinson, north",2024-09-19 15:19:46+00:00,2024-09-19 21:00:01+00:00,4,1,"mark, robinson, north mark, robinson, north",mark robinson north mark robinson north,"['mark', 'robinson', 'north', 'mark', 'robinson', 'north']",2024-09-19 18:40:36.591106+00:00,Mark Robinson Nazi allegations?,mark-robinson-nazi-allegations,elections / politics,0.1394744340972222,0.980075080843254,5.1789966837191335,2024-09,7838.111761,0.2401847575057736
5819,0x9372742055caba82f16fc0d4c57c4f28bec40052c04ae78c0e8f0f73922281a0,2,0.7170077860355377,0.7285096645355225,0.0,1,"islamic, republic, iran",2024-10-01 16:54:53+00:00,2024-10-01 22:54:02+00:00,4,1,"islamic, republic, iran islamic, republic, missiles",islamic republic iran islamic republic missiles,"['islamic', 'republic', 'iran', 'islamic', 'republic', 'missiles']",2024-10-01 20:11:30.809391+00:00,Another Iran strike on Israel by Friday?,another-iran-strike-on-israel-by-friday,elections / politics,0.1365487198032407,0.9804930400281084,3.650630213825592,2024-10,100478.965925,0.7670716380393799
6300,0x93f42263971abb137fe7ffd4db95852f7da248372449c21d586858ff2ea8ee11,2,0.7754664123058319,0.7997446060180664,0.0,1,"#iheartawards, #nbaparis, vote",2025-01-22 14:00:01+00:00,2025-01-24 09:34:52+00:00,160,12,"#iheartawards, #nbaparis, vote vote, #iheartawards, “favorite voting, #iheartawards, officially #milangirona, #ucl, #sempremilan #mufc, #uel, united spurs, #nbaparis, games wemby, #nbaparis, spurs finalists, #nflhonors, year nominees, #oscars, role huge, congrats, team musk, elon, altman madison, keys, match #fcbayern, #miasanmia, #scffcb",#iheartawards #nbaparis vote vote #iheartawards “favorite voting #iheartawards officially #milangirona #ucl #sempremilan #mufc #uel united spurs #nbaparis games wemby #nbaparis spurs finalists #nflhonors year nominees #oscars role huge congrats team musk elon altman madison keys match #fcbayern #miasanmia #scffcb,"['#iheartawards', '#nbaparis', 'vote', 'vote', '#iheartawards', '“favorite', 'voting', '#iheartawards', 'officially', '#milangirona', '#ucl', '#sempremilan', '#mufc', '#uel', 'united', 'spurs', '#nbaparis', 'games', 'wemby', '#nbaparis', 'spurs', 'finalists', '#nflhonors', 'year', 'nominees', '#oscars', 'role', 'huge', 'congrats', 'team', 'musk', 'elon', 'altman', 'madison', 'keys', 'match', '#fcbayern', '#miasanmia', '#scffcb']",2025-01-22 19:30:47.986034+00:00,Australian Open (W): Swiatek vs. Keys,australian-open-w-swiatek-vs-keys,sports,0.2297104865046296,0.9671842162136244,3.7539974378789376,2025-01,67890.648675,0.592531394580304
7083,0x94ad81d4d04d3f3a60bbb59d03a4f8a1c04b8e8c28a6fca0e5b8684f78ebb593,4,0.7476515620946884,0.7697490453720093,0.0,1,"linda, yaccarino, stepping",2025-07-09 14:41:53+00:00,2025-07-09 19:16:27+00:00,10,1,"linda, yaccarino, stepping linda, yaccarino, stepping",linda yaccarino stepping linda yaccarino stepping,"['linda', 'yaccarino', 'stepping', 'linda', 'yaccarino', 'stepping']",2025-07-09 16:04:53.422474+00:00,Will Grok be the next CEO of X?,will-grok-be-the-next-ceo-of-x,company / product announcements,0.0576437786342592,0.99176517448082,4.480301913747844,2025-07,576853.020337,0.965685019206146
7612,0x983fdd840c04a955ee44ce4ccee1573e90877dd35f310fe8bf009081debaa158,1,0.712863564491272,0.712863564491272,0.0,1,"#bitcoin, $pltr, earnings",2025-11-03 00:20:02+00:00,2025-11-04 23:16:58+00:00,84,11,"#bitcoin, $pltr, earnings $pltr, palantir, it’s $pltr, earnings, pltr palantir, $pltr, earnings $amd, earnings, revenue $btc, 100k, bitcoin bitcoin, $btc, below burry, michael, $pltr $pltr, earnings, overnight palantir, $pltr, earnings #bitcoin, high, timeframe bitcoin, drops, below",#bitcoin $pltr earnings $pltr palantir it’s $pltr earnings pltr palantir $pltr earnings $amd earnings revenue $btc 100k bitcoin bitcoin $btc below burry michael $pltr $pltr earnings overnight palantir $pltr earnings #bitcoin high timeframe bitcoin drops below,"['#bitcoin', '$pltr', 'earnings', '$pltr', 'palantir', 'it’s', '$pltr', 'earnings', 'pltr', 'palantir', '$pltr', 'earnings', '$amd', 'earnings', 'revenue', '$btc', '100k', 'bitcoin', 'bitcoin', '$btc', 'below', 'burry', 'michael', '$pltr', '$pltr', 'earnings', 'overnight', 'palantir', '$pltr', 'earnings', '#bitcoin', 'high', 'timeframe', 'bitcoin', 'drops', 'below']",2025-11-03 20:33:51.174222+00:00,Will Bitcoin dip to $101k November 3-9?,will-bitcoin-dip-to-101k-november-3-9,crypto / digital assets,0.8429302571990741,0.8795813918287037,2.989064565431126,2025-11,7612.293833,0.5311226470017466
6901,0x984df48daa68d3fbac2afb62452d07b16558f3660a3128dc63c680344e296f08,3,0.7154276172320048,0.7215122580528259,0.0,1,"#spanishgp, #mclaren, race",2025-06-01 07:08:20+00:00,2025-06-02 21:50:28+00:00,194,10,"#spanishgp, #mclaren, race #spanishgp, verstappen, race #mclaren, #m7areborn, #spanishgp elina, svitolina, #rolandgarros fernando, #spanishgp, past alcaraz, carlos, shelton elina, svitolina, playing #spanishgp, race, spanish #mclaren, #m7areborn, three #mitb, #wweraw, tonight alexander, #rolandgarros, bublik",#spanishgp #mclaren race #spanishgp verstappen race #mclaren #m7areborn #spanishgp elina svitolina #rolandgarros fernando #spanishgp past alcaraz carlos shelton elina svitolina playing #spanishgp race spanish #mclaren #m7areborn three #mitb #wweraw tonight alexander #rolandgarros bublik,"['#spanishgp', '#mclaren', 'race', '#spanishgp', 'verstappen', 'race', '#mclaren', '#m7areborn', '#spanishgp', 'elina', 'svitolina', '#rolandgarros', 'fernando', '#spanishgp', 'past', 'alcaraz', 'carlos', 'shelton', 'elina', 'svitolina', 'playing', '#spanishgp', 'race', 'spanish', '#mclaren', '#m7areborn', 'three', '#mitb', '#wweraw', 'tonight', 'alexander', '#rolandgarros', 'bublik']",2025-06-01 21:30:19.808892+00:00,French Open: Paul vs. Alcaraz,french-open-paul-vs-alcaraz,sports,0.598608899212963,0.9144844429695768,4.050275969434086,2025-06,206578.105432,0.9029946983808568
7226,0x9a34c9809d227b2220447a2134e39d462c2ea401cd9b96df0d69897d1f9acfb0,1,0.7123361825942993,0.7123361825942993,0.0,1,"#bitcoin, #btc, $eth",2025-08-12 07:29:49+00:00,2025-08-13 22:49:04+00:00,37,8,"#bitcoin, #btc, $eth $eth, year, ding ethereum, $eth, since $eth, wave, still $eth, coming, soon stable, coin, mints #bitcoin, high, global #btc, #crypto, #bitcoin treasury, secretary, bessent",#bitcoin #btc $eth $eth year ding ethereum $eth since $eth wave still $eth coming soon stable coin mints #bitcoin high global #btc #crypto #bitcoin treasury secretary bessent,"['#bitcoin', '#btc', '$eth', '$eth', 'year', 'ding', 'ethereum', '$eth', 'since', '$eth', 'wave', 'still', '$eth', 'coming', 'soon', 'stable', 'coin', 'mints', '#bitcoin', 'high', 'global', '#btc', '#crypto', '#bitcoin', 'treasury', 'secretary', 'bessent']",2025-08-12 11:45:01.893756+00:00,Will the price of Ethereum be between $4100 and $4200 on August 13 at 5PM ET?,will-the-price-of-ethereum-be-between-4100-and-4200-on-august-13-at-5pm-et,crypto / digital assets,0.1772325666203703,0.9746810619113756,3.026181515144492,2025-08,3289.73591,0.2050359712230215
5961,0x9ae7b0125531d32b61c9f8ea0e03a6323be12a534787425924e5cf198d7949d1,1,0.7926505208015442,0.7926505208015442,0.0,1,"#fcbayern, #miasanmia, #m05fcb",2024-10-29 01:00:01+00:00,2024-10-30 23:32:08+00:00,139,15,"#fcbayern, #miasanmia, #m05fcb #mexicogp, mexico, city #fcbayern, #miasanmia, #m05fcb #milannapoli, #sempremilan, brought #bhaliv, #bhafc, liverpool we’re, media, #miavsbuf #brazilgp, interlagos, race #broncoscountry, meets, media #cfc, #carabaocup, newcastle #carabaocup, #mufc, ruud #fcbayern, #miasanmia, #m05fcb #fallontonight, #oliviaonfallon, what’s #fcbayern, #miasanmia, #m05fcb 𝙂𝙊𝙊𝙊𝙊𝘼𝘼𝘼𝙇𝙇𝙇𝙇𝙇, #m05fcb, musiala elena, rybakina, riyadh many, thanks, dept",#fcbayern #miasanmia #m05fcb #mexicogp mexico city #fcbayern #miasanmia #m05fcb #milannapoli #sempremilan brought #bhaliv #bhafc liverpool we’re media #miavsbuf #brazilgp interlagos race #broncoscountry meets media #cfc #carabaocup newcastle #carabaocup #mufc ruud #fcbayern #miasanmia #m05fcb #fallontonight #oliviaonfallon what’s #fcbayern #miasanmia #m05fcb 𝙂𝙊𝙊𝙊𝙊𝘼𝘼𝘼𝙇𝙇𝙇𝙇𝙇 #m05fcb musiala elena rybakina riyadh many thanks dept,"['#fcbayern', '#miasanmia', '#m05fcb', '#mexicogp', 'mexico', 'city', '#fcbayern', '#miasanmia', '#m05fcb', '#milannapoli', '#sempremilan', 'brought', '#bhaliv', '#bhafc', 'liverpool', 'we’re', 'media', '#miavsbuf', '#brazilgp', 'interlagos', 'race', '#broncoscountry', 'meets', 'media', '#cfc', '#carabaocup', 'newcastle', '#carabaocup', '#mufc', 'ruud', '#fcbayern', '#miasanmia', '#m05fcb', '#fallontonight', '#oliviaonfallon', 'what’s', '#fcbayern', '#miasanmia', '#m05fcb', '𝙂𝙊𝙊𝙊𝙊𝘼𝘼𝘼𝙇𝙇𝙇𝙇𝙇', '#m05fcb', 'musiala', 'elena', 'rybakina', 'riyadh', 'many', 'thanks', 'dept']",2024-10-29 22:24:11.058044+00:00,Will George Russell win the Brazilian Grand Prix?,will-george-russell-win-the-brazilian-grand-prix,sports,0.8917830792129631,0.872602417255291,3.125900149144737,2024-10,21422.226169,0.452869710934227
7851,0x9cab7586f25de2ff4e68f1ef9d751b5d18e2a1dafc4a8911c1bbd51e016c48b4,1,0.7114522457122803,0.7114522457122803,0.0,1,"#idontwanttooverreactbut, #pmslive, espn",2025-12-22 01:16:51+00:00,2025-12-23 23:39:57+00:00,54,6,"#idontwanttooverreactbut, #pmslive, espn #idontwanttooverreactbut, #pmslive, pittsburgh drake, maye, nevsbal #broncoscountry, meets, media #probowlgames, ends, offensive brock, purdy, espn philip, rivers, espn",#idontwanttooverreactbut #pmslive espn #idontwanttooverreactbut #pmslive pittsburgh drake maye nevsbal #broncoscountry meets media #probowlgames ends offensive brock purdy espn philip rivers espn,"['#idontwanttooverreactbut', '#pmslive', 'espn', '#idontwanttooverreactbut', '#pmslive', 'pittsburgh', 'drake', 'maye', 'nevsbal', '#broncoscountry', 'meets', 'media', '#probowlgames', 'ends', 'offensive', 'brock', 'purdy', 'espn', 'philip', 'rivers', 'espn']",2025-12-22 19:15:36.351491+00:00,Philip Rivers: Rushing Yards O/U 0.5,nfl-sf-ind-2025-12-22-rush-philip-rivers-0pt5,sports,0.7491360126273149,0.8929805696246693,2.9919544286862765,2025-12,966.831,0.4348831276507541
5690,0x9dbc52b72e4518a44c687f2b4a244738f47149250f4865acd0ce5291271ab517,1,0.7916041612625122,0.7916041612625122,0.25,1,"open, final, aryna",2024-09-06 00:44:57+00:00,2024-09-07 23:00:09+00:00,42,4,"open, final, aryna aryna, sabalenka, open jannik, sinner, jack aryna, sabalenka, open taylor, fritz, grand",open final aryna aryna sabalenka open jannik sinner jack aryna sabalenka open taylor fritz grand,"['open', 'final', 'aryna', 'aryna', 'sabalenka', 'open', 'jannik', 'sinner', 'jack', 'aryna', 'sabalenka', 'open', 'taylor', 'fritz', 'grand']",2024-09-06 21:00:47.189348+00:00,US Open Final: Sabalenka vs. Pegula,us-open-final-sabalenka-vs-pegula,sports,0.8443308952314815,0.8793813006812169,3.751780573321801,2024-09,128713.06043,0.7661662817551963
